379541.91, 6674392.74, -33.19, 1
379542.06, 6674392.64, -33.27, 1
379542.20, 6674392.55, -33.30, 1
379542.33, 6674392.46, -33.28, 1
379542.46, 6674392.38, -33.21, 1
379542.59, 6674392.29, -33.01, 1
379542.72, 6674392.21, -32.90, 1
379542.84, 6674392.13, -33.03, 1
379542.96, 6674392.06, -32.94, 1
379543.07, 6674391.98, -32.74, 1
379543.19, 6674391.91, -32.87, 1
379543.29, 6674391.84, -32.25, 1
379543.40, 6674391.77, -32.29, 1
379543.50, 6674391.71, -31.93, 1
379543.60, 6674391.64, -32.43, 1
379543.70, 6674391.58, -32.15, 1
379543.79, 6674391.52, -32.19, 1
379543.88, 6674391.47, -32.21, 1
379543.97, 6674391.41, -31.74, 1
379544.05, 6674391.36, -31.92, 1
379544.14, 6674391.31, -31.73, 1
379544.21, 6674391.26, -31.61, 1
379544.29, 6674391.22, -31.94, 1
379544.36, 6674391.17, -31.17, 1
379544.43, 6674391.13, -31.52, 1
379544.49, 6674391.09, -31.47, 1
379544.55, 6674391.05, -31.73, 1
379544.61, 6674391.02, -31.14, 1
379544.67, 6674390.98, -31.41, 1
379544.72, 6674390.95, -30.11, 1
379544.77, 6674390.92, -30.91, 1
379544.82, 6674390.90, -29.98, 1
379544.86, 6674390.87, -29.78, 1
379544.90, 6674390.85, -29.65, 1
379544.94, 6674390.83, -29.42, 1
379544.97, 6674390.81, -29.18, 1
379545.01, 6674390.79, -31.73, 1
379545.03, 6674390.77, -31.39, 1
379545.06, 6674390.75, -30.89, 1
379545.09, 6674390.74, -30.76, 1
379545.11, 6674390.73, -30.29, 1
379545.13, 6674390.71, -30.11, 1
379545.14, 6674390.70, -30.05, 1
379545.16, 6674390.70, -28.70, 1
379545.17, 6674390.69, -27.42, 1
379545.18, 6674390.69, -23.16, 1
379545.19, 6674390.68, -19.09, 1
379545.19, 6674390.68, -4.51, 1
379545.19, 6674390.68, 62.49, 1
379545.19, 6674390.68, 127.03, 1
379545.19, 6674390.69, 133.92, 1
379545.19, 6674390.69, 135.19, 1
379545.18, 6674390.69, 133.23, 1
379545.18, 6674390.70, 127.85, 1
379545.18, 6674390.70, 121.26, 1
379545.18, 6674390.70, 108.60, 1
379545.17, 6674390.70, 100.11, 1
379545.17, 6674390.71, 109.02, 1
379545.17, 6674390.71, 118.39, 1
379545.17, 6674390.71, 123.43, 1
379545.17, 6674390.71, 121.59, 1
379545.17, 6674390.72, 97.64, 1
379545.17, 6674390.72, 90.72, 1
379545.17, 6674390.73, 88.46, 1
379545.17, 6674390.73, 86.24, 1
379545.17, 6674390.74, 90.69, 1
379545.17, 6674390.74, 94.90, 1
379545.17, 6674390.75, 98.09, 1
379545.17, 6674390.75, 98.74, 1
379545.17, 6674390.75, 96.48, 1
379545.17, 6674390.76, 93.84, 1
379545.17, 6674390.76, 91.65, 1
379545.17, 6674390.77, 91.11, 1
379545.17, 6674390.77, 91.02, 1
379545.17, 6674390.78, 92.92, 1
379545.17, 6674390.78, 93.29, 1
379545.17, 6674390.79, 94.36, 1
379545.16, 6674390.79, 93.78, 1
